Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,True_Demo_Cluster
5.437980056269825,-5.807261772388717,-6.363948494321518,7.529781284131092,8.023960127447218,0.6896665500542758,-1.5354336684479888,-4.96590976023255,2.5783060395485977,-1.7048535380024432,3
-6.265791684988211,8.484004530067342,5.444428695284874,-4.81566927428443,-8.36027153423457,-5.728326003292391,-2.382994584039865,2.9489950804133724,-1.5614077801175907,-4.5827646963930935,1
1.7231467029194887,-4.648885122677607,-7.861448220039416,9.418877820541388,6.770737219306621,5.410787475902913,-2.110386295854238,-7.971164573624476,5.0037234694214145,2.3360734754472943,3
-5.539579747449855,11.74803466308737,7.929814263230669,1.4750976048279754,-5.7265132650397375,-6.257609284188875,-2.680566139725535,9.562672738367857,1.7664650519026426,2.2503706747200574,0
-8.477284821399454,7.560824020267697,5.814119188798267,-6.343397614910289,-4.411867217168569,-4.4950009150464965,-6.406589893702014,0.6049968546444547,-2.78025933665603,-6.69242701738983,1
-10.461081895137088,9.178977435388225,6.472126897597765,-6.493239846198732,-6.8810927811921925,-3.13461546192189,-2.793316244926768,-0.09583200341356346,0.03280918186378612,-4.843056175551181,1
0.15190250510643732,-9.554590293832444,-3.2283673022024884,-3.7738669975431414,-0.24588367258699106,3.9330218556118277,-5.644398871290641,2.89124484290436,3.0206229780264167,-9.895819382033006,2
5.219861241617796,-4.344769088847851,-9.618497371955362,10.064492400810286,9.31893611530384,8.627927699206587,-1.9423583309927044,-10.84669916623834,4.859185357171491,-1.6082058324944684,3
4.677623687283024,-9.36348104190119,-5.682145507588833,-0.6001573499812065,-2.069670186026999,7.504585382523456,-2.6076523908153866,-0.5189012856110348,3.2110160303914608,-11.378376308279762,2
-10.685759929565874,9.583886845522116,6.968565600003236,-7.808568068286393,-3.8320849741285863,-8.064259499360325,-1.976240739755772,1.349517356388127,-2.6535542468452915,-0.6247954108201372,1
-0.7699857828414298,11.725561845808222,5.466748642675503,5.726761309056863,-8.427205589358415,-9.36941899989878,-12.395768254444567,10.31561153847707,3.331031547572291,4.050282214099998,0
-11.733796165563565,9.876690771462185,10.797018155508383,-7.591986969607324,-11.424075701350647,-6.903918246691545,-1.7132358708121034,4.411823541085945,-3.820198816062519,-3.182018749566118,1
-2.962165820752414,7.095407654751362,3.8954652840859953,4.150666923349104,-3.110454579282052,-3.7936225367315686,-9.81602660020856,5.084288048920681,2.3040727286865836,0.6245728247952056,0
-5.267836079081805,7.552426048314484,4.573624890480507,5.562285410976307,-7.914849789223613,-6.43253368999815,-8.871173548781515,9.700309462394872,7.076165086611419,3.099714010080268,0
0.26707164281355955,-6.812762767864349,-4.31524171302475,-3.831011353397659,-1.8402678946832394,7.095855222178851,-7.041909502571235,0.10850628021408598,6.188164553401935,-11.91835701936789,2
4.978130182441017,-5.819716986791164,-3.589604981972635,-4.648509815927664,-2.5723022479100095,8.202757038453607,-4.447826349022141,0.20664972951714433,1.0124722857090687,-13.122607491822798,2
4.932841754031568,-9.301458215974097,-9.090538682231573,6.893167568972169,10.453483008212778,5.505084219766216,-4.945058055775007,-6.340154629769213,3.7435217135982417,-0.16366123333603855,3
4.194837011561148,-9.953609045486175,-0.93954531782689,-1.0163037537569204,1.3031230255481154,4.7776402038097565,-6.306405794991025,-2.5816148607771914,0.7989665631072438,-8.083682050313744,2
4.555819981048634,-5.263919664929019,-5.715292508049038,-2.266291224954104,-1.793866814334511,6.07489638869775,-2.9882623300237046,1.4959012335348585,2.865508123707734,-9.93161038550933,2
-7.823643989437133,8.494016377573725,5.708768520489433,-5.22146132713038,-7.236940127939179,-6.464175032182968,0.2842884375237853,0.0010772311527639244,-2.0777799312001295,-5.470500807309479,1
1.6413241221977808,7.635910492019185,8.1118064425586,2.368991250866028,-8.182463198380166,-7.84788126138459,-9.47902237302465,8.171854808302536,3.067971210935175,3.014051548043751,0
3.832745454239123,-10.928796330279278,-4.066124076634133,-1.556090287702755,2.834694557464629,4.7399872856733225,-5.357607148127771,-3.3230368168524973,-2.935621031385198,-7.381442994036645,2
2.1917313724546026,-9.52086524093836,-12.237068747773208,9.71120356085118,8.544891178829621,6.572507777571659,-3.943514570549287,-9.999357817199916,3.5941519263144643,-3.6631527352376834,3
3.8965457400400356,-8.521830972995003,-8.857744989105816,8.376778847625259,7.301437910112256,6.888275330220755,-4.98301613209222,-6.735750060171847,1.544277404454474,2.241131100475669,3
1.2173794141258854,-9.555486390219006,-10.334332933504678,6.710050031453958,8.487682637715313,4.690551965670096,-7.161734458266084,-4.001377258733359,6.189741992301599,-2.754988968247944,3
-5.724164092175205,9.38355384526293,5.159644424724949,3.5368154274953527,-9.353528612907434,-9.5210228194445,-7.794444625402215,7.917492261965076,2.5232859355559287,4.854347974914861,0
2.1541351007426486,-5.759971744676588,-5.490289923677217,8.407522230982638,9.589931028911357,3.9956943639664018,-5.644246539729251,-7.850931133685707,5.892527623646952,-1.7095117737111178,3
-10.519921252320277,9.096521620106495,6.500957684791651,-6.656536738753722,-5.973450687801734,-7.848473940706504,-6.176385810684298,1.7405510804452944,-0.10204045871406353,-5.784048715359146,1
-9.747592896575382,10.302940635739354,4.524065759714676,-4.896603592019179,-6.7377891858670855,-4.3604498115715975,-1.5403830376797432,5.674255916681985,-0.20183328073053386,-3.5238245628748284,1
3.995891976722396,-9.36487494092868,-1.4041141292565613,-2.0464988540998554,0.49553127605855196,8.636600946417479,-8.229684855859908,0.21303761085930667,0.7853822745224197,-12.206710596330957,2
-11.619953752040745,9.521556742935829,7.506485816669581,-4.367006571908188,-6.010617545303537,-7.065965481097968,-5.570335582106685,0.6674163987375068,-3.505377651128899,-10.018118163028376,1
2.550445350940639,-5.1630614985884735,-3.806533471427789,-5.346214011878027,-1.702247053586595,5.967375161404187,-6.915619794319694,-0.15261778659783942,1.665492262222621,-9.232748741330967,2
0.6110291499273302,-5.563562955603752,-3.705583983072128,-2.637536630258851,-2.8293323702157807,8.310535091729792,-4.677118866166586,-0.8211529064623715,3.851941084604724,-10.06613342237046,2
-12.057007857843795,8.213268524934097,6.5960413020905815,-5.192895468795263,-7.98270769570128,-5.483787714003144,-4.862833834951077,0.46622409088819905,-0.26853113115028604,-4.162572656417286,1
-3.0469750041624115,6.801234310714981,9.786598442727822,2.0916065519697087,-6.851768607325377,-6.928359767495953,-8.442158235100301,7.0348020916508185,0.8749762211037031,3.0677336734401246,0
-10.904543092234464,8.790744985686556,3.957110969062006,-7.391733505877473,-7.3159424029473055,-4.583131441505868,-3.3900324828053954,0.8823084553798459,0.3406962971782592,-4.450160772837955,1
-9.444236391516462,8.973779103437582,4.745015895963965,-5.598256749396752,-5.847995575572487,-8.815430953894573,-3.2468023063194504,0.18461053499525976,-5.176714742912467,-5.896187217598165,1
-2.7267179199664655,9.817709572396204,6.020166819650326,1.1707287401690594,-6.431442227530437,-6.854924791712357,-8.642975559538346,5.77750334778777,2.071320583382061,5.157448138411809,0
-5.722090263567895,9.421213399932768,3.1271773456594945,-0.8713377352546163,-8.172772959636323,-9.043205600504736,-5.464044486490881,9.086802429397604,2.0063549522309407,7.121339833700961,0
-8.59186661709038,11.678495120282419,9.809934189145183,-7.783406170090214,-7.985215678278664,-8.847065520760555,-4.383194859023209,1.4278453815374261,0.6135694060205186,-4.327319243324207,1
1.480408874292713,-9.271646952857306,-7.211664589214063,8.567957417337231,9.37543239255674,9.383103575128242,-3.948845731233601,-7.468190373634871,1.3268135476464868,-1.6362890299098933,3
-2.11615528364981,10.432293643375345,4.4604074476536475,4.853404114839678,-8.23241179526981,-3.2782287274543154,-8.918643657924697,4.461972711262607,2.278509064685754,2.799348240971147,0
-1.6353212835600504,11.395578677771004,6.538987107110749,-0.996626252959075,-11.987469460955179,-5.011469770797399,-11.572085153466853,6.873992111713336,-0.3179258172545434,0.5574906807608695,0
-12.172835504295188,10.777612653730275,5.642903274905749,-5.2262433557723575,-5.775052397831001,-6.800725403563968,-5.4826864719820385,-0.8859534719877615,-3.19348345812017,-5.839061612500051,1
4.666135150747486,-5.777405281398008,-9.16881668333636,7.190680560028106,10.908342064255464,2.421064354419988,-2.615943775980802,-10.244647222982067,6.189227854156417,-0.8743510398825829,3
2.610971453484839,8.822166328749022,6.938425488799453,0.5668168336889572,-6.949604172145193,-3.3385083220049268,-10.092261872211544,10.94842003149256,3.4378041057751263,3.0365180041323736,0
0.8686685175794768,-0.9408563442480773,-11.336905136899432,9.017923678804863,9.671885206755034,8.85824220323405,-3.18824666627901,-9.043825511449224,1.7822917894672252,-1.8805937657002443,3
-9.908575705217231,10.740877196140817,7.075246072483814,-7.257156449912115,-7.001608527191224,-7.923961516538302,-1.763140863612049,0.5377519299886417,2.4412817443483297,-4.296738823668403,1
-8.051895680820476,9.828990054152461,7.665390095357615,2.0992576264381766,-10.531726534855164,-2.8825165034091067,-4.490050179609956,1.0697864414507758,-1.4521241177601696,-5.023889862835248,1
0.446590466430282,7.977745691651027,3.022891630441726,0.9696555967716589,-5.048822955747122,-6.222607373956578,-9.897848164170089,8.350057781725415,2.2164553335602566,6.0987415369866875,0
-3.7871211184317546,6.368106541383325,7.923909156500839,3.9928038626260003,-8.255927881506718,-2.375237982587329,-6.874796782652822,6.673860148481459,-2.9765111948829706,8.743336701102393,0
3.483436382115813,-5.433560478975055,-7.544241090081087,8.720391852362555,12.126510153274689,5.199709973159586,-1.9971861421181758,-8.124043509851408,2.4679590008844623,-0.011889510572450357,3
2.1531169274033526,-9.67838522275066,-7.7132001965906705,10.644917154741362,8.110387556153494,8.499780002839668,-7.241251430110982,-11.03607001277161,3.957855321420642,-1.1461795692634296,3
-2.6501951791709324,9.987289415850725,4.768827665848342,-1.9777634487670106,-8.758297978788779,-7.168284704719177,-11.257717242318225,8.523380375491111,5.08380189955157,6.598975259315543,0
3.3699491284459686,-9.700264993936655,-8.29727795406299,9.17929289035628,9.395215572666066,8.242264759645707,-3.2388475868355435,-5.090413923159433,1.697481499055065,-0.925100990771277,3
-2.3169560691707836,8.089735550788237,3.77088638136347,1.3548254370034534,-6.435359647883844,-7.837606836602902,-6.326815505488969,5.534308311059696,1.6485569465414576,3.281989439372559,0
2.3566141938934346,-6.290833704134409,-11.521081802426574,10.58402023029471,9.791895697969183,7.6340555252612186,-7.69324897171269,-7.423576002276742,1.3091300504080836,-1.991596630310697,3
3.1871004420887177,-7.647919545877196,-10.437542114271697,8.955976470996722,9.587345620305259,12.004294072449406,-4.2760162478989905,-10.306915178841688,4.230681965231909,-5.34623020030071,3
1.9669834728202347,-6.557466961663849,-7.109767374403987,10.92495524392236,8.305501423675752,5.866718933069356,-5.439966277753928,-10.30268282948771,4.304450089004407,-3.7441212224011715,3
-8.67276438178018,12.74718190993496,6.637660778350343,-4.415734475249452,-8.546902408136617,-7.106109207880126,-2.5240796256776905,2.1933328541310453,-1.9490335224860496,-4.318615699755295,1
4.536401932205084,-6.616968909898553,-1.6218040069196893,-2.0953071281064934,-3.1928335530858223,3.0372625183046598,-9.109548854950663,1.608792437789179,4.2254850234148655,-5.372267462827283,2
-1.1366772423037232,5.788854385819018,3.696015104649234,4.151070877875464,-6.751067152960345,-9.035599149134558,-10.268935175155947,8.682718413368054,0.5615669714299023,4.594368735084859,0
4.377788214907449,-4.6663379430818495,-4.378732149853812,-3.4492492411692437,-0.9904412127037068,6.3794342843245095,-4.223916983093295,0.2931484862605357,3.086063973287157,-5.794272281058163,2
-9.722666694182662,7.9666770650183825,8.012956947433675,-2.7787254757626223,-7.523607138598074,-5.8531008018605695,-2.915784920203378,1.439133174483306,-1.2091890913255103,-2.6900523593197168,1
0.30572828740117375,-3.9517900571572726,-5.320671096079745,-5.020523062944111,-1.2744757736286443,9.839331904187377,-9.669888851244858,-1.8179310550064565,4.843154743600103,-5.355587058524581,2
1.7351147709725163,11.079216649300616,1.6011389043200746,1.0047015382082294,-4.345804892778025,-8.295448524513509,-7.950688900343554,8.872791022357376,0.16843929170800975,4.042400843797309,0
4.256001471639527,-8.900005664146155,-7.155138950212439,-2.8564526627960762,-1.0534709732136427,6.8001584829692705,-4.107335214103829,0.16585840572724436,5.559298006829376,-8.62252225652946,2
5.56008122462352,-8.805742442771908,-6.7468867015825165,11.776683599011353,8.055332051342047,5.612919724608754,-5.980343111280128,-8.453480002032931,3.611480581557275,0.12234987095676786,3
2.999677118977159,-6.586817074949606,-7.1949286794757725,-7.934223407784293,-0.10184885719894388,5.513870765298528,-7.03608970666229,0.7717491766449218,1.7274839188470332,-6.815431244332248,2
-3.7119329109551775,9.653849996483395,1.4538913691647628,2.85411915986153,-6.918902789004632,-5.7751296844416515,-8.390499488506688,10.051803775446391,2.2727492401599902,3.3026404736704027,0
-4.754641666177347,9.779105620566423,4.972783252654214,2.95807221195703,-6.3012899033356335,-1.9695093134541581,-10.113807725138642,6.261529005495068,0.7760191820146469,3.0504973176003993,0
-8.566725937028762,11.459358214488,5.333183708304162,-4.044167332301246,-8.547368456648613,-4.551414801258306,-3.571476461222183,1.6016310726143246,-3.7122888384073884,-5.965556880592371,1
3.5220765306255992,-6.872814698274424,-6.366227048955905,10.039662068994847,4.9562180220283265,5.109013035315205,-5.031408815235984,-7.087835813013477,-1.5649735825050861,3.9010692922274712,3
6.409151993521817,-9.239641773330867,-4.880032562683608,-1.8398710579232607,-0.9864100136707589,3.7389120671056437,-3.762808644371864,4.924770212306751,2.2405542952886646,-10.879128325072045,2
1.8890454277765134,-4.333037959716495,-10.45065295328463,7.366111435298257,11.333189835163218,6.079224051306098,-1.1507899056249706,-9.389582133833413,3.5751038095654875,-3.0417760948958796,3
4.196579981130295,-6.970409898112603,-9.847133294468948,8.415459775290493,10.471334181004739,8.99200071941572,-5.164012094870944,-7.848690145814555,4.361375414115057,-3.1821061386656186,3
3.7560876694198058,-7.793640051476237,-4.276759316355444,-1.6856427254575828,-0.29680620047926876,1.7124556669567959,-8.24901183702159,2.1435087378538635,1.5840181994377553,-10.118454351142889,2
-1.1001406233088007,-5.092665727191405,-4.502710504088566,-1.1289228244528158,0.004013987739211133,4.23720683364028,-5.5485315719141255,-3.431114134524342,3.0547863783836373,-8.474674813618993,2
2.147271834202516,-6.8451207257607365,-5.4973374302041025,-0.32932730469384675,-3.230946988768842,6.67863982203371,-3.6427421709128827,1.2465049537700232,1.4432429231111898,-10.127585838926004,2
-2.389936883212402,7.720412572787174,6.036325463455281,2.7601404547842314,-5.089240751095805,-5.609765989912008,-6.73922232599734,6.253052492377567,4.657088366132827,4.556650765305708,0
-1.4666275687017274,-5.64294345736195,-5.514393151883843,-3.3092381896114063,-2.440913071921509,5.183918946325248,-2.809448132640123,1.8889456855084712,3.5727384010148038,-11.903445857185336,2
4.012065829275708,-5.688429478336207,-4.03693504006531,-1.8961391232792666,1.620409485753037,3.0379644329009734,-6.705403011266718,-1.2604487292402489,2.606597614693098,-6.61054739429847,2
-3.8344451409444433,10.15548346538464,3.1133605231430677,-1.636594517388306,-10.134712066917595,-6.783939699953183,-8.318882753193046,5.514889665289886,3.2994851524189235,0.8384114313829891,0
3.1266055101107795,-8.861430152563447,-3.858380064753259,-1.9444825420168432,-0.8642433818433967,1.5305639111181035,-5.6855451088858455,4.709750847066717,1.1282128397268845,-10.527145941310687,2
-4.63380505050496,9.961470989468685,2.801030367760495,5.073038493975811,-8.446133775823744,-7.524232625687298,-7.211293321896671,4.861794282630793,2.4772201040724346,6.7757370644857655,0
5.421029827083805,-3.9661306277088477,-10.883251327151875,8.470358589981904,8.622311250591594,7.146456032481876,-2.5350175065035208,-9.724343067923794,3.820337558077013,-5.236804789520246,3
4.0535095266277335,-5.535721678922583,-9.08071257940077,8.581319392307227,10.332955599321554,8.71308728818636,-3.6550962175661863,-8.98481942829314,1.6989285280720465,-4.087360654032424,3
4.002847239458,-6.771669246960224,-9.054160129811887,10.289495020641832,11.240454529642912,6.127749458789918,-5.450125215631168,-11.59449695209658,2.3125610161727774,-2.431374618503896,3
-4.1456389895196954,13.199060679569243,2.6278440732286974,-0.4552075416347323,-4.563405444151135,-5.296784205350075,-7.5900881225317,8.580213934027263,1.9978066891703463,2.3669428129492456,0
-0.06524957865814862,-12.888280105930017,-5.775868671461145,-0.7593567613548491,0.1552927158374613,5.260492701956025,-6.051124924268912,-1.0930823168785786,2.257809142044418,-7.539235186638815,2
1.7651179200256466,-5.7217513663290935,-3.3140148622225145,-2.1391263415353623,-1.5568448741993581,6.443641458398184,-6.253989717032319,1.2002999881238021,0.8544273270048933,-9.436129694359128,2
-3.94284226425836,5.281212894052201,4.474517464542703,1.729674667174165,-3.852727704667008,-5.618486224166391,-10.88670140529442,11.03170804816708,4.464367625914882,5.325646962858141,0
2.2206729322075835,-9.340539305391655,-5.9628094393172075,9.229513521856584,11.014888858251663,8.615658799414408,-3.2318135082425363,-9.231039409497951,5.636087285581638,-1.195439110298782,3
3.088745211707248,-6.373711275183219,-7.709130537392442,-0.5448811590044538,-0.37346262366603356,8.472583323048084,-5.118127702251462,2.487334683743757,2.781382000141104,-6.378540233194549,2
-2.825213420210729,8.160523988303481,2.6156700857077664,-1.3365436597908067,-5.233286023227441,-6.733473658899139,-11.418249556118118,4.733365371371471,1.3507308362839192,7.499494606499695,0
-10.022344214932692,8.781231466328247,11.502285788699481,-4.887298135713085,-9.118735657366463,-7.461457811273208,-1.8723885499504487,4.672014178384607,-4.533066251633602,-7.935265966317251,1
-1.7139176479866851,-5.707923877944543,-8.287273121808278,-2.615847971759848,-5.034223955371674,5.062923618786989,-2.719768045223738,1.0059845511438223,0.12130416731098181,-9.133398723478212,2
-0.3972059454455801,-5.658066959272212,-6.161541067149086,-4.177633608832236,-3.8121706968906346,4.7007149340889995,-4.055899439876848,1.3159449451601455,3.8051356012969197,-8.026706653732173,2
-8.888710064948135,7.390087849555865,6.45792432183029,-9.30571045336738,-6.5247001544515095,-7.998021916932841,-2.084374589688922,-0.6039519165463125,-1.5946314587481785,-5.446532878847968,1
-2.0192644808353046,8.000399777456062,3.697802224991456,2.4372695586560047,-9.775795874145919,-9.695037142029058,-10.275216199140882,6.896628612075009,2.644115366060185,7.112163989820013,0
-3.1946266561062893,7.409731589755084,4.317307412896083,2.781271397569809,-3.1072553887302097,-6.530953967612269,-8.323226975190481,7.174631083966369,-1.8152421957339073,4.1084238050224755,0
-5.405225423885238,4.616674214958158,5.519907736334766,0.9690612352355097,-8.922092825412697,-5.46339669867724,-8.350726329093613,6.195365654025246,-0.5383085624776132,5.906366212481198,0
-7.682036846257461,9.972445373643534,5.42397806672756,-5.030210736022274,-8.65095307049931,-6.1147903913782775,-3.9816151220981673,0.07889491809967786,-1.6181746500355467,-7.93911528703444,1
0.26597869300572996,-9.149610226228512,-3.9360363943477568,-3.92539368649218,0.10952752229175877,-0.005734097948509209,-7.720228087088405,-1.967419153549868,1.3356100204958654,-10.147087262580323,2
-3.1524677254875155,13.167782095320003,5.403749740691208,2.8332529783228715,-4.819060283087586,-6.40253127522292,-9.356412048277416,6.930823217328746,1.8790977160360478,4.087007082901225,0
-11.99471182486224,7.31410821875368,5.674446973618581,-6.457060422067495,-7.903492788252902,-8.924143131431112,-4.827396795757622,0.8579818728727,-0.17104069548655576,-5.290263302255804,1
-4.460944129007416,11.121569721414001,2.741081058564215,7.237933813615514,-5.892991389389492,-6.510437345886199,-10.555043316998438,8.724142674316687,0.8710245823886278,4.405471185211632,0
2.594447328068541,-4.751693218365062,-2.9509176593979696,-4.373833691620254,4.091779517698503,6.233069849816232,-3.455742880834776,-0.01874009888222572,2.9150098666517485,-7.392054736563235,2
0.6730509094255159,-8.729529021919737,-7.699244135471819,-1.7296783732897545,-4.540890072335981,3.2466315653287476,-10.157700374989872,0.11254938269044643,1.5476504566971057,-9.724384171972773,2
-0.9301188851275701,-6.384124962683567,-4.5852424247513595,-1.9139523389159465,0.5023450565837455,6.23475321420534,-4.690998004532059,0.14562419578769378,-0.5256953993706395,-6.955363383958453,2
1.043109321005442,-11.990731521898038,-4.981548519344577,-0.8458156700913528,0.1966594902404788,6.559891723481425,-6.566510960581765,-2.27337270416734,2.8788800204897846,-10.739555365669295,2
0.35823172084464283,-6.150912851853298,-7.115249519518274,7.83642988466644,11.017577948357088,3.709579766728389,-1.003489218167466,-8.018259189940805,2.4918377143053783,-1.795313670062842,3
-3.672559450950038,6.984772666812588,3.341323746096087,-0.47471084958378107,-6.811460254632818,-8.42005605539323,-8.370755933054514,4.211731623091449,2.6840606992930898,5.828509479138758,0
-9.941858440315515,6.300960445512393,5.666545321724226,-6.322968773173819,-6.875860160848748,-6.814904694672881,-4.038683540529504,1.454011668816885,0.38793452110735993,-5.474947649735696,1
-2.300795415148998,8.889099872399276,3.131949658494749,1.4118195302071839,-10.265540819542041,-7.076788846865447,-10.815509970937846,5.116344281067161,2.3820885371711324,6.9454561286101075,0
-5.149664037094034,12.677203659907029,6.998759077670675,1.0348183797313224,-10.305896249333024,-4.172364844945121,-9.067407447141246,9.799155539445627,-1.1665550827245585,2.962701510013363,0
-10.038022077700107,8.098191881592967,6.986162159941891,-4.869336487295659,-8.54429881074368,-3.5100450434387835,-4.112331405377769,0.5328278785344526,0.055329219355429116,-3.708984933512158,1
2.356731819075241,-11.217605658254381,-5.352084369048439,9.861204217821781,11.766709855588932,3.0067390807108834,-1.4185942958220754,-3.5835598978168246,1.0429038194885023,0.3458534645995601,3
-1.4262721666431741,10.532596448803615,3.4868580347746625,-3.2089149003490878,-7.972116087656236,-6.096501582470854,-11.796150894184269,7.690242755057015,1.9916805365181844,5.320034555123086,0
6.077792898736112,-9.65591282607029,-4.014599529473852,-5.259778384534357,-2.2699900700534084,3.867265261027123,-3.5273563439496827,-0.5077705879312872,3.9850500446288826,-7.862749966423009,2
